timeindex,NO-electricity,SE-biomass-bus,CH-electricity,BE-biomass-bus,AT-electricity,DK-electricity,LU-electricity,BE-electricity,DE-electricity,CH-biomass-bus,NL-electricity,NL-biomass-bus,DE-flex-decentral_heat-bus,SE-electricity,DE-decentral_heat-bus,PL-biomass-bus,DK-biomass-bus,LU-biomass-bus,AT-biomass-bus,CZ-electricity,DE-biomass-bus,PL-electricity,NO-biomass-bus,CZ-biomass-bus,FR-biomass-bus,FR-electricity
2050-04-02 18:00:00,69.4934291581,0.0,129.443476734,13.5557628866,93.6579055441,0.0,93.6579055441,99.4779525392,90.8481683778,28.1489731694,96.493613963,12.10239,28.5981189951,71.6427104723,0.0,10.7214,-34.89,0.0,10.7214,93.6579055441,0.0,93.6579055441,-1.0467,10.7214,30.0986321335,133.446883231
2050-04-02 19:00:00,69.4934291581,7.1054273576e-15,129.443476734,13.5557628866,88.4477907065,27.7973716632,88.4477907065,99.4779525392,85.7943569853,28.1489731694,96.493613963,12.10239,28.5981189951,71.6427104723,0.0,8.18407407407,-21.35268,0.0,8.18407407407,88.4477907065,0.0,88.4477907065,-1.0467,8.18407407407,30.0986321335,133.446883231
2050-04-02 20:00:00,69.4934291581,0.0,129.443476734,13.5557628866,88.4477907065,27.7973716632,88.4477907065,99.4779525392,85.7943569853,28.1489731694,96.493613963,12.10239,28.5981189951,71.6427104723,0.0,8.18407407407,-21.35268,0.0,8.18407407407,88.4477907065,0.0,88.4477907065,-1.0467,8.18407407407,30.0986321335,133.446883231
2050-04-02 21:00:00,69.4934291581,7.1054273576e-15,129.443476734,9.51626193204,85.7943569853,67.4086262834,85.7943569853,91.1832893882,83.2205262758,28.1489731694,88.4477907065,8.18407407407,27.7401754253,71.6427104723,0.0,5.6383962963,-2.061999,0.0,6.89185185185,85.7943569853,0.0,83.2205262758,-1.0467,6.89185185185,30.0986321335,133.446883231
2050-04-02 22:00:00,69.4934291581,7.1054273576e-15,129.443476734,5.96376097747,81.37196745,69.4934291581,81.37196745,83.8886262371,78.9308084265,28.1489731694,81.37196745,4.73814814815,26.3102694755,71.6427104723,0.0,2.39612459259,-1.0467,0.0,4.73814814815,78.9308084265,0.0,76.5628841737,-1.0467,3.5493037037,30.0986321335,133.446883231
2050-04-02 23:00:00,69.4934291581,0.0,129.443476734,5.96376097747,81.37196745,69.4934291581,81.37196745,83.8886262371,78.9308084265,28.1489731694,81.37196745,4.73814814815,26.3102694755,71.6427104723,0.0,2.39612459259,-1.0467,0.0,4.73814814815,78.9308084265,0.0,76.5628841737,-1.0467,3.5493037037,30.0986321335,133.446883231
2050-04-03 00:00:00,69.4934291581,7.1054273576e-15,129.443476734,5.96376097747,81.37196745,69.4934291581,81.37196745,83.8886262371,78.9308084265,28.1489731694,81.37196745,4.73814814815,26.3102694755,71.6427104723,0.0,2.39612459259,-1.0467,0.0,4.73814814815,78.9308084265,0.0,76.5628841737,-1.0467,3.5493037037,30.0986321335,133.446883231
2050-04-03 01:00:00,69.4934291581,7.1054273576e-15,129.443476734,5.96376097747,81.37196745,69.4934291581,81.37196745,83.8886262371,78.9308084265,28.1489731694,81.37196745,4.73814814815,26.3102694755,71.6427104723,0.0,2.39612459259,-1.0467,0.0,4.73814814815,78.9308084265,0.0,76.5628841737,-1.0467,3.5493037037,30.0986321335,133.446883231
2050-04-03 02:00:00,69.4934291581,0.0,129.443476734,9.51626193204,88.4477907065,69.4934291581,88.4477907065,91.1832893882,85.7943569853,28.1489731694,88.4477907065,8.18407407407,28.5981189951,71.6427104723,0.0,5.6383962963,-1.0467,0.0,8.18407407407,85.7943569853,0.0,83.2205262758,-1.0467,6.89185185185,30.0986321335,133.446883231
2050-04-03 03:00:00,69.4934291581,7.1054273576e-15,129.443476734,9.51626193204,88.4477907065,69.4934291581,88.4477907065,91.1832893882,85.7943569853,28.1489731694,88.4477907065,8.18407407407,28.5981189951,71.6427104723,0.0,5.6383962963,-1.0467,0.0,8.18407407407,85.7943569853,0.0,83.2205262758,-1.0467,6.89185185185,30.0986321335,133.446883231
